GPSID,ETRS89_X,ETRS89_Y,ETRS89_Z,ElevMSL,Date,DEMval,diff,cntrdist,GCPdist,GCPavgdist
2589,453863.8729,6071989.659,43.6036,3.3736,20160926,3.44152313219759,0.0679231321975902,13.925343918531,8.98453156304427,20.1843736289005
2590,453863.8664,6071988.989,43.6206,3.3906,20160926,3.46661276629675,0.0760127662967549,13.2558499212588,8.31657062489076,19.8634411449474
2591,453863.8564,6071988.327,43.6343,3.4043,20160926,3.48311683691274,0.0788168369127424,12.5945264218133,7.65722423281616,19.5555433315826
2592,453863.8547,6071988.208,43.6437,3.4137,20160926,3.48593956450305,0.0722395645030516,12.4756531447387,7.5387440653267,19.5010985785686
2593,453863.8408,6071988.109,43.6444,3.4144,20160926,3.48308471978017,0.068684719780173,12.3771993823815,7.44122642046173,19.4563636034456
2594,453863.8405,6071988.109,43.6376,3.4076,20160926,3.48308255915752,0.0754825591575226,12.3772100798701,7.44125159167431,19.4563722752349
2595,453863.8344,6071987.896,43.6442,3.4142,20160926,3.48649825546357,0.0722982554635676,12.1645709279114,7.22955464423861,19.3600711558072
2596,453863.8811,6071987.341,43.6777,3.4477,20160926,3.51096265274769,0.0632626527476869,11.6082580914447,6.67259681147053,19.1110254374321
2597,453863.9708,6071986.629,43.7171,3.4871,20160926,3.54462687074201,0.057526870742008,10.8937792282934,5.95554016317171,18.7981401298112
2598,453864.0676,6071985.9,43.7326,3.5026,20160926,3.56490043972241,0.0623004397224109,10.1625951807895,5.22114573273868,18.4857867105394
2599,453864.1438,6071985.268,43.7555,3.5255,20160926,3.59026104306487,0.0647610430648662,9.52933551465614,4.58526394444291,18.2213259500626
2600,453864.1966,6071984.494,43.8172,3.5872,20160926,3.64043583387041,0.0532358338704113,8.7547498689139,3.80946696515206,17.9052685179528
2601,453864.2673,6071983.789,43.8343,3.6043,20160926,3.66090198821429,0.0566019882142932,8.04934675587746,3.10130783515492,17.6231838228457
2602,453864.324,6071983.106,43.8635,3.6335,20160926,3.68744270433634,0.053942704336341,7.36645306579538,2.41611775329939,17.3552959043702
2603,453864.3966,6071982.344,43.9178,3.6878,20160926,3.7396533774187,0.0518533774186949,6.60532754145605,1.65141713632942,17.0619877119035
2604,453864.425,6071981.603,43.9507,3.7207,20160926,3.78186280521222,0.061162805212216,5.86507687734555,0.909879662359748,16.7822296978366
2605,453864.4642,6071980.904,43.9842,3.7542,20160926,3.82874805263386,0.0745480526338649,5.16754638266613,0.210001523766887,16.522654598659
2606,453864.4849,6071980.168,44.0141,3.7841,20160926,3.8404439998604,0.0563439998603963,4.43297919192254,0.52637630129269,16.4290266539912
2607,453864.5291,6071979.455,44.0328,3.8028,20160926,3.85084873037017,0.0480487303701707,3.7235413502521,1.24065700745311,16.4104475856018
2608,453864.5559,6071978.646,44.0413,3.8113,20160926,3.86490996691418,0.0536099669141819,2.91921130646093,2.05001629547188,16.3934508987283
2609,453864.5484,6071977.908,44.0427,3.8127,20160926,3.8730564377674,0.0603564377673957,2.18463690413704,2.78724802659256,16.3812751227154
2610,453864.5438,6071977.061,44.0416,3.8116,20160926,3.87569243022029,0.0640924302202897,1.34701930819122,3.63385448838482,16.3718407599278
2611,453864.5499,6071976.289,44.0575,3.8275,20160926,3.86774044576089,0.0402404457608889,0.611177159866882,4.40581808660892,16.3674781005363
2612,453864.5453,6071975.599,44.0513,3.8213,20160926,3.86893505333712,0.0476350533371228,0.298519682788866,4.62290894265173,16.3665988828623
2613,453864.5387,6071974.78,44.0656,3.8356,20160926,3.8634801193286,0.0278801193286036,0.99340575843355,3.80514831388391,16.3694704560984
2614,453864.517,6071973.969,44.0521,3.8221,20160926,3.8631838407128,0.041083840712802,1.78619300371279,2.99479364838827,16.3762216760382
