GPSID,ETRS89_X,ETRS89_Y,ETRS89_Z,ElevMSL,Date,DEMval,diff,cntrdist,GCPdist,GCPavgdist
412,453866.7896,6071999.047,43.7944,3.5644,20160927,3.62256130990301,0.0581613099030109,23.4418396222399,9.17684780085552,26.1360826803487
413,453866.7736,6071999.91,43.789,3.559,20160927,3.61633331830844,0.0573333183084368,24.2984173147807,9.60393707597218,26.8122044700167
414,453866.8057,6072000.968,43.8062,3.5762,20160927,3.63080382304614,0.0546038230461443,25.3542474642091,10.1612069800453,27.6702820327811
415,453866.9585,6072001.885,43.8282,3.5982,20160927,3.67470260960246,0.0765026096024606,26.2819730488464,10.6103412407014,28.4439665455943
416,453867.055,6072002.57,43.8634,3.6334,20160927,3.67853645492808,0.0451364549280839,26.9732518578,10.9980345972243,29.0318053967229
417,453867.1502,6072003.132,43.8826,3.6526,20160927,3.68920446386853,0.0366044638685339,27.542085917492,11.3266138294215,29.5219357628983
418,453867.2686,6072003.47,43.874,3.644,20160927,3.69830179638347,0.05430179638347,27.8907003553805,11.4919709515916,29.824811048528
419,453867.5272,6072004.008,43.8958,3.6658,20160927,3.71747412715059,0.0516741271505934,28.4539978297608,11.7279435811792,30.3181831767535
420,453867.6108,6072004.2,43.9136,3.6836,20160927,3.73220139103713,0.0486013910371272,28.654344921585,11.8237586172777,30.4948754185042
421,453867.7006,6072004.378,43.9305,3.7005,20160927,3.73543157202012,0.0349315720201231,28.8416532472689,11.9076269150709,30.6605863540911
422,453867.9082,6072004.762,43.9441,3.7141,20160927,3.74974769548626,0.0356476954862628,29.247994094415,12.0896046270486,31.0218096413221
423,453868.0536,6072005.057,43.9754,3.7454,20160927,3.74663279812266,0.0012327981226643,29.5589411232713,12.2461502668025,31.2998033374715
424,453868.4941,6072005.359,43.9284,3.6984,20160927,3.74082434833558,0.0424243483355791,29.9173309892578,12.2556883205156,31.6218062796005
425,453868.9233,6072005.496,43.8681,3.6381,20160927,3.70838990784645,0.0702899078464516,30.1161258986016,12.1510292605885,31.8014108603627
426,453869.0494,6072005.543,43.8436,3.6136,20160927,3.70023286501856,0.0866328650185615,30.1822262350425,12.1291659625653,31.8613030530114
427,453869.3095,6072005.578,43.8628,3.6328,20160927,3.65826509445471,0.0254650944547086,30.2589142623294,12.0341101973138,31.9310378932984
428,453869.6417,6072005.269,43.9131,3.6831,20160927,3.72502468654198,0.0419246865419756,30.0117962009796,11.6054222970603,31.7076567582025
429,453869.7199,6072005.043,43.9137,3.6837,20160927,3.72686842272369,0.0431684227236939,29.8036256321365,11.3689640952021,31.5195956757395
430,453869.7159,6072005.042,43.9028,3.6728,20160927,3.72545411802604,0.0526541180260369,29.801912824493,11.3699440813751,31.5180470962724
431,453869.7161,6072005.036,43.8946,3.6646,20160927,3.72551511936754,0.0609151193675421,29.7960498992019,11.3645434405631,31.5127547581314
432,453869.72,6072005.042,43.917,3.687,20160927,3.72690966737032,0.0399096673703223,29.8026606662605,11.3680327235631,31.5187246112918
433,453869.7172,6072005.042,43.9202,3.6902,20160927,3.72585062672807,0.0356506267280685,29.8021498860186,11.3693379157961,31.5182618607309
434,453869.7202,6072005.047,43.931,3.701,20160927,3.72699045339222,0.0259904533922235,29.8076132280858,11.3723635996064,31.5231957615506
435,453869.7209,6072005.045,43.9326,3.7026,20160927,3.72728086940604,0.0246808694060427,29.8057745239571,11.3702677806947,31.521536222288
436,453869.7139,6072005.038,43.9178,3.6878,20160927,3.72484410462874,0.037044104628738,29.7976152350015,11.3673388618797,31.5141664896678
437,453869.7142,6072005.037,43.9155,3.6855,20160927,3.724935606641,0.0394356066409953,29.7966866823659,11.3663144170551,31.5133284798066
438,453869.7145,6072005.038,43.9171,3.6871,20160927,3.72502710865325,0.0379271086532547,29.7977246167137,11.3670589089922,31.5142655699306
439,453869.7167,6072005.04,43.918,3.688,20160927,3.7256981233743,0.0376981233743043,29.800092240225,11.3678017966191,31.5164040853854
440,453869.7162,6072005.04,43.9203,3.6903,20160927,3.7255456200383,0.0352456200382956,29.800001058327,11.3680349769365,31.5163214841461
441,453869.7162,6072005.041,43.9192,3.6892,20160927,3.7255456200383,0.0363456200382957,29.8009842916734,11.3689195722438,31.5172090629548
442,453869.7167,6072005.041,43.9175,3.6875,20160927,3.7256981233743,0.0381981233743045,29.801075470563,11.3686864100701,31.5172916636409
443,453869.7184,6072005.039,43.9175,3.6875,20160927,3.72624975268817,0.0387497526881675,29.7994191003766,11.3661244561936,31.5157974230157
444,453869.7177,6072005.041,43.9202,3.6902,20160927,3.72600313006408,0.0358031300640773,29.8012578526826,11.3682201373226,31.517456888668
445,453869.7192,6072005.04,43.9216,3.6916,20160927,3.72657971002924,0.0349797100292446,29.8005482713983,11.3666361531102,31.5168172098402
446,453869.7213,6072005.045,43.9368,3.7068,20160927,3.72744584806458,0.0206458480645768,29.8058475177698,11.3700814370487,31.5216023597012
447,453869.7203,6072005.044,43.9331,3.7031,20160927,3.72703340138223,0.0239334013822283,29.804681829813,11.3696624963852,31.5205494081192
448,453869.722,6072005.044,43.9374,3.7074,20160927,3.72773456075903,0.020334560759026,29.804992066542,11.36887048002,31.5208304967262
449,453869.7227,6072005.044,43.9341,3.7041,20160927,3.72802327342947,0.0239232734294679,29.8051198383157,11.3685444135005,31.5209462655726
450,453869.7224,6072005.044,43.9305,3.7005,20160927,3.72789953944157,0.0273995394415687,29.8050650770442,11.3686841521465,31.5208966484664
451,453869.7247,6072005.045,43.9305,3.7005,20160927,3.72884816681817,0.028348166818172,29.8064681747609,11.3684979607968,31.5221647314534
452,453869.7237,6072005.045,43.9315,3.7015,20160927,3.72843572011182,0.0269357201118163,29.8062855896624,11.3689636064658,31.5219992901554
453,453869.7238,6072005.045,43.9338,3.7038,20160927,3.72847696478245,0.0246769647824512,29.8063038467128,11.368917038799,31.5220158328664
454,453869.7224,6072005.043,43.9373,3.7073,20160927,3.72789953944157,0.0205995394415686,29.8040818776651,11.3677992746165,31.5200090441103
455,453869.7213,6072005.041,43.936,3.706,20160927,3.72744584806458,0.0214458480645767,29.8019146969122,11.3665421254956,31.5180519598259
456,453869.7238,6072005.043,43.9369,3.7069,20160927,3.72847696478245,0.0215769647824513,29.8043374636985,11.3671471631408,31.5202406164662
457,453869.7215,6072005.042,43.9335,3.7035,20160927,3.72752833740585,0.0240283374058485,29.8029344031491,11.3673337354835,31.5189726150636
458,453869.724,6072005.045,43.9324,3.7024,20160927,3.72855945412372,0.0261594541237233,29.8063403617866,11.3688239055319,31.5220489192341
459,453869.7208,6072005.046,43.9262,3.6962,20160927,3.72723962473541,0.0310396247354068,29.8067394875587,11.3711992260294,31.5224073164599
460,453869.7183,6072005.044,43.9172,3.6872,20160927,3.72620850801753,0.0390085080175324,29.8043169654434,11.3705945350927,31.520218832302
461,453869.7202,6072005.042,43.9227,3.6927,20160927,3.72699215671159,0.0342921567115932,29.8026971602969,11.3679395161964,31.5187576743639
462,453869.7211,6072005.04,43.9226,3.6926,20160927,3.72736335874731,0.0347633587473131,29.8008949906927,11.3657505518489,31.5171313162229
463,453869.7208,6072005.041,43.925,3.695,20160927,3.72723962473541,0.0322396247354071,29.8018234434138,11.36677512931,31.5179692866243
464,453869.7207,6072005.046,43.9279,3.6979,20160927,3.72719838006477,0.029298380064771,29.80672124084,11.3712458107325,31.5223907833189
465,453869.7218,6072005.049,43.9284,3.6984,20160927,3.72762521738457,0.0292252173845742,29.8098715940426,11.3733882123717,31.5252356090486
466,453869.7231,6072005.049,43.9297,3.6997,20160927,3.72815198385845,0.028451983858452,29.8101088495722,11.372782904781,31.5254506052029
467,453869.723,6072005.048,43.9289,3.6989,20160927,3.72812725262808,0.0292272526280772,29.8091073967607,11.3719444689453,31.5245464082871
468,453869.7197,6072005.044,43.9214,3.6914,20160927,3.72678593338242,0.0353859333824236,29.8045723568836,11.3699420790694,31.5204502221364
469,453869.7203,6072005.042,43.9209,3.6909,20160927,3.72703340138223,0.0361334013822283,29.8027154078017,11.367892913546,31.5187742063728
470,453869.7202,6072005.041,43.9269,3.6969,20160927,3.72699215671159,0.0300921567115933,29.8017139499073,11.3670547566466,31.5178700891758
471,453869.7217,6072005.043,43.9331,3.7031,20160927,3.72761082674712,0.0245108267471199,29.803954108477,11.3681253810082,31.5198932810976
472,453869.7233,6072005.045,43.9344,3.7044,20160927,3.72827074145328,0.0238707414532819,29.8062125647145,11.3691498839944,31.5219331224744
473,453869.7235,6072005.046,43.9287,3.6987,20160927,3.72835323079455,0.0296532307945525,29.8072322715364,11.3699416994076,31.5228538304239
474,453869.722,6072005.045,43.9246,3.6946,20160927,3.72773456075903,0.0331345607590259,29.8059752694473,11.3697553621336,31.5217181123295
475,453869.7217,6072005.046,43.9255,3.6955,20160927,3.72761082674712,0.03211082674712,29.8069037226114,11.3707799947152,31.5225561289068
476,453869.7185,6072005.047,43.9268,3.6968,20160927,3.72629066752391,0.0294906675239122,29.8073031213081,11.3731556417414,31.5229147750969
477,453869.7183,6072005.046,43.9251,3.6951,20160927,3.72620850801753,0.0311085080175322,29.80628341691,11.3723640501031,31.5219940825342
478,453869.7188,6072005.045,43.9235,3.6935,20160927,3.7264147313467,0.0329147313467022,29.8053913915338,11.3712462656977,31.5211890835879
479,453869.7203,6072005.045,43.9221,3.6921,20160927,3.72703340138223,0.0349334013822284,29.8056650429521,11.3705473168623,31.5214370256122
480,453869.7219,6072005.045,43.9203,3.6903,20160927,3.72769331608839,0.0373933160883904,29.8059570182347,11.3698019421983,31.5217015752939
481,453869.7201,6072005.046,43.9209,3.6909,20160927,3.72695091204096,0.0360509120409578,29.8066117673383,11.3715253334108,31.5222915910936
482,453869.7208,6072005.046,43.9245,3.6945,20160927,3.72723962473541,0.0327396247354068,29.8067394875587,11.3711992260294,31.5224073164599
483,453869.7203,6072005.045,43.9254,3.6954,20160927,3.72703340138223,0.0316334013822286,29.8056650429521,11.3705473168623,31.5214370256122
484,453869.7202,6072005.044,43.9254,3.6954,20160927,3.72699215671159,0.0315921567115933,29.8046635835122,11.3697090917823,31.5205328763323
485,453869.7206,6072005.043,43.9243,3.6943,20160927,3.72715713539414,0.0328571353941358,29.8037533604456,11.3686379020646,31.5197113990157
486,453869.7204,6072005.043,43.9258,3.6958,20160927,3.72707464605286,0.0312746460528639,29.8037168650181,11.3687310966686,31.5196783336433
487,453869.7211,6072005.043,43.9297,3.6997,20160927,3.72736335874731,0.0276633587473132,29.8038446046903,11.3684049276057,31.5197940679643
488,453869.7214,6072005.044,43.9309,3.7009,20160927,3.72748709273521,0.0265870927352134,29.8048825605189,11.3691499924916,31.5207312785747
489,453869.7209,6072005.045,43.9322,3.7022,20160927,3.72728086940604,0.0250808694060427,29.8057745239571,11.3702677806947,31.521536222288
490,453869.7234,6072005.048,43.9301,3.7001,20160927,3.72829062138194,0.0281906213819392,29.809180410602,11.3717582266145,31.5246125708573
491,453869.7247,6072005.05,43.9281,3.6981,20160927,3.72877905383547,0.0306790538354713,29.8113841238513,11.372923145893,31.5266029555815
492,453869.7217,6072005.045,43.9296,3.6996,20160927,3.72761082674712,0.0280108267471197,29.8059205167824,11.3698951043938,31.5216685021685
493,453869.7201,6072005.043,43.9347,3.7047,20160927,3.72695091204096,0.022250912040958,29.8036621243097,11.3688708937393,31.5196287379494
494,453869.7198,6072005.042,43.9329,3.7029,20160927,3.72682717805306,0.0239271780530586,29.8026241735321,11.368125933657,31.5186915494906
495,453869.7182,6072005.043,43.9308,3.7008,20160927,3.7261672633469,0.0253672633468964,29.803315500969,11.3697564190371,31.5193146978006
496,453869.7207,6072005.046,43.9302,3.7002,20160927,3.72719838006477,0.0269983800647711,29.80672124084,11.3712458107325,31.5223907833189
497,453869.7156,6072005.047,43.9258,3.6958,20160927,3.72536681963651,0.029566819636508,29.8067743319419,11.3745072315903,31.5224356555214
498,453869.7132,6072005.045,43.9245,3.6945,20160927,3.72463059995122,0.0301305999512231,29.804370404402,11.3738570430122,31.5202640601009
499,453869.7104,6072005.042,43.9211,3.6911,20160927,3.72377658120566,0.0326765812056564,29.8009104785135,11.3725099148736,31.5171390669202
500,453869.7106,6072005.041,43.921,3.691,20160927,3.72383758254716,0.0328375825471618,29.7999636421289,11.3715321641589,31.5162844736536
501,453869.712,6072005.041,43.924,3.694,20160927,3.72426459191995,0.0302645919199458,29.8002187091353,11.3708788139005,31.516515528298
502,453869.7124,6072005.041,43.9216,3.6916,20160927,3.72438659460296,0.0327865946029551,29.8002915971052,11.3706921671554,31.5165815552618
503,453869.7141,6072005.041,43.9195,3.6895,20160927,3.72490510597024,0.0354051059702436,29.8006014288657,11.3698990413543,31.516862226109
504,453869.7184,6072005.042,43.9333,3.7033,20160927,3.72624975268817,0.0229497526881675,29.8023687606993,11.3687784815948,31.5184601521359
505,453869.7174,6072005.043,43.9377,3.7077,20160927,3.72591162806957,0.0182116280695737,29.8031695893325,11.3701293461429,31.5191825044206
506,453869.7121,6072005.035,43.9184,3.6884,20160927,3.7242950925907,0.0358950925906973,29.7943374002392,11.3655257603559,31.5112066976152
507,453869.7144,6072005.036,43.9233,3.6933,20160927,3.7249966079825,0.031696607982501,29.7957399059913,11.3653366409748,31.5124739707032
508,453869.7189,6072005.041,43.9303,3.7003,20160927,3.72645597601734,0.0261559760173387,29.8014767540479,11.3676607008936,31.517655200319
509,453869.7173,6072005.041,43.9191,3.6891,20160927,3.72588112739882,0.0367811273988212,29.8011848959483,11.3684066381447,31.5173907948796
510,453869.7175,6072005.041,43.9214,3.6914,20160927,3.72594212874033,0.034542128740326,29.801221373672,11.3683133863432,31.5174238411481
511,453869.7145,6072005.042,43.9173,3.6873,20160927,3.72502710865325,0.0377271086532547,29.801657588775,11.370597005157,31.5178158710539
512,453869.7234,6072005,43.916,3.686,20160927,3.72865914488526,0.0426591448852629,29.7619881850554,11.3293002942015,31.4820177524465
513,453869.8368,6072004.196,43.9186,3.6886,20160927,3.74130874438987,0.0527087443898679,28.9934252863236,10.5690953938958,30.791444890203
514,453869.9294,6072003.454,43.9283,3.6983,20160927,3.74873027135084,0.0504302713508364,28.283871709091,9.88102980236202,30.1593662045126
515,453870.0206,6072002.6,43.9287,3.6987,20160927,3.74844294776442,0.0497429477644222,27.4665075447867,9.10919660297464,29.4385607469487
516,453870.086,6072001.744,43.9336,3.7036,20160927,3.74443059998074,0.040830599980739,26.6441694953883,8.36792829777466,28.722484155368
517,453870.136,6072000.918,43.9321,3.7021,20160927,3.75257340932223,0.0504734093222305,25.8499088086381,7.68415772827626,28.0408429184913
518,453870.1631,6072000.051,43.9193,3.6893,20160927,3.73800640621064,0.0487064062106382,25.0125621567333,7.01744561844336,27.3349870211205
519,453870.3057,6071999.017,43.9176,3.6876,20160927,3.75064845796274,0.0630484579627422,24.0441096485696,6.20248823361552,26.5340054994169
520,453870.5312,6071998.04,43.9088,3.6788,20160927,3.77427029153699,0.0954702915369872,23.1593904801364,5.42867481424127,25.8182661391767
521,453870.6869,6071997.107,43.929,3.699,20160927,3.77309601540522,0.0740960154052188,22.3066285613196,4.8234382144584,25.1526060133217
522,453870.7733,6071996.063,43.9559,3.7259,20160927,3.76004293172591,0.0341429317259117,21.3348272424085,4.37969394931273,24.4337184541396
523,453870.8827,6071995.064,43.9579,3.7279,20160927,3.76958478040155,0.0416847804015541,20.4205558021841,4.13607375293592,23.7994572675076
524,453870.9994,6071994.149,43.9631,3.7331,20160927,3.78746873126719,0.0543687312671857,19.5966072711066,4.104433086313,23.2692528174371
525,453871.0917,6071993.24,43.9559,3.7259,20160927,3.77951721793197,0.0536172179319658,18.7785430976067,4.29620386966848,22.7843421436285
526,453871.1828,6071992.469,43.9754,3.7454,20160927,3.77382388243789,0.0284238824378917,18.0967299365702,4.58628215908978,22.4089229362249
527,453871.238,6071991.626,43.9906,3.7606,20160927,3.79684698328085,0.0362469832808521,17.3424774117451,5.05614121636463,22.0185501497054
528,453871.3082,6071990.869,43.9876,3.7576,20160927,3.81018379638665,0.0525837963866493,16.6812533565052,5.54038275225572,21.695564319482
529,453871.3789,6071990.163,44.008,3.778,20160927,3.81885128693834,0.0408512869383406,16.0747794398686,6.04028888499917,21.4129645680768
530,453871.4067,6071989.361,44.0231,3.7931,20160927,3.83629217405204,0.0431921740520407,15.3721199530309,6.68278510029401,21.0944129840041
531,453871.4257,6071988.707,44.0487,3.8187,20160927,3.86030478248516,0.0416047824851629,14.8048702619515,7.23224365510557,20.8454446622855
532,453871.4614,6071987.749,44.0659,3.8359,20160927,3.88137572718558,0.0454757271855812,13.991707238996,8.06192461915443,20.5016796310027
533,453871.5,6071986.914,44.0795,3.8495,20160927,3.89046947994762,0.040969479947623,13.3028286254054,8.80347794934947,20.2224373524354
534,453871.5319,6071986.107,44.0915,3.8615,20160927,3.90063746195203,0.039137461952031,12.6507964352758,8.9017776093608,19.966828034187
535,453871.53,6071985.195,44.1136,3.8836,20160927,3.92663402368685,0.0430340236868525,11.9137245413159,8.37694610233995,19.6833935573403
536,453871.5333,6071984.271,44.1287,3.8987,20160927,3.94035319158648,0.0416531915864811,11.1966512907181,7.92185545732786,19.4199619666738
537,453871.5475,6071983.376,44.1331,3.9031,20160927,3.95332819736279,0.0502281973627894,10.5404495647272,7.57330378696109,19.1920037032492
538,453871.5329,6071982.692,44.1392,3.9092,20160927,3.95725317390413,0.0480531739041314,10.0454213242486,7.34487674560993,19.023612478207
539,453871.5197,6071981.887,44.1396,3.9096,20160927,3.9661248409212,0.0565248409211971,9.49599959980221,7.15486136061554,18.846001924574
540,453871.5178,6071980.922,44.1372,3.9072,20160927,3.96789046250658,0.0606904625065767,8.90018990905902,7.05648438241756,18.6677067870559
541,453871.503,6071979.951,44.1445,3.9145,20160927,3.96232660245781,0.0478266024578131,8.35931632643563,7.07711049791407,18.5155177922348
542,453871.5372,6071978.98,44.1314,3.9014,20160927,3.9811651341866,0.0797651341866032,7.94592267469767,7.27693677579086,18.4184343587401
543,453871.5711,6071978.058,44.1458,3.9158,20160927,3.98011025797371,0.0643102579737143,7.6488984993678,7.57925809095695,18.3575761683144
544,453871.5248,6071976.969,44.1341,3.9041,20160927,3.98029877400957,0.0761987740095709,7.34638770296308,7.98225538579141,18.2840049545002
545,453871.4351,6071975.9,44.1147,3.8847,20160927,3.9610093724767,0.0763093724767008,7.15489667199686,8.45959396232412,18.2299350638755
546,453871.3899,6071974.906,44.1122,3.8822,20160927,3.94004681410283,0.0578468141028274,7.15662228428297,8.12427756860799,18.2301033689038
547,453871.3443,6071973.93,44.1073,3.8773,20160927,3.94059025897909,0.06329025897909,7.29047150293985,7.65858462686566,18.2611283429247
548,453871.2465,6071972.883,44.0922,3.8622,20160927,3.93801348080445,0.0758134808044524,7.52760285166888,7.22551127952788,18.3083211266622
549,453871.1366,6071971.687,44.0808,3.8508,20160927,3.9103226100141,0.0595226100140978,7.96301753562231,6.89751865236305,18.4101964196076
550,453871.0569,6071970.557,44.0651,3.8351,20160927,3.88967996857301,0.0545799685730075,8.52990643493126,6.79532902883627,18.5645947100848
551,453871.0234,6071969.504,44.0488,3.8188,20160927,3.89737829868278,0.0785782986827788,9.18313741280851,6.90878444887978,18.7669935774862
552,453870.9932,6071968.699,44.0325,3.8025,20160927,3.86534700687878,0.0628470068787803,9.72682849404975,7.09615644139283,18.9453578883673
553,453870.9634,6071967.883,44.0198,3.7898,20160927,3.87591337236379,0.0861133723637915,10.3135016879348,7.37230598649428,19.1476723096447
554,453870.9141,6071967.036,44.0111,3.7811,20160927,3.84812606203273,0.0670260620327299,10.9425117706588,7.72427037386057,19.3715808394015
555,453870.8838,6071966.163,44.0118,3.7818,20160927,3.83778813519152,0.0559881351915177,11.631694102431,8.18035931021892,19.6306969590058
556,453870.8743,6071965.184,44.013,3.783,20160927,3.83455947797618,0.051559477976185,12.445100162846,8.78582725119618,19.9520964125288
557,453870.8586,6071964.331,44.0104,3.7804,20160927,3.82544709174691,0.0450470917469099,13.1684981174157,9.35981826525003,20.2466430590914
558,453870.8362,6071963.579,44.0068,3.7768,20160927,3.82044931297235,0.043649312972347,13.8144616769337,8.65517473213292,20.5159595780087
559,453870.764,6071962.616,44.0076,3.7776,20160927,3.81037237638557,0.0327723763855721,14.6371770082732,7.77155898196767,20.8640515310339
560,453870.6738,6071961.607,43.988,3.758,20160927,3.81564790739585,0.0576479073958538,15.5108792258642,6.87553017898787,21.2458776067191
561,453870.6126,6071960.586,43.9885,3.7585,20160927,3.79614850358707,0.0376485035870711,16.4228532784293,5.99207938572092,21.663626027247
562,453870.5522,6071959.763,43.9581,3.7281,20160927,3.78573734247727,0.0576373424772672,17.1630208825106,5.3226572353849,22.0152822784669
563,453870.4994,6071958.846,43.9527,3.7227,20160927,3.77341066736069,0.0507106673606885,18.0014453923085,4.62678222545661,22.4320735537143
564,453870.4277,6071957.892,43.9423,3.7123,20160927,3.76213794089431,0.0498379408943128,18.8761445729774,4.01236121151318,22.8911656336771
565,453870.3422,6071956.967,43.9442,3.7142,20160927,3.73840906188394,0.0242090618839401,19.7266073569883,3.57799776992557,23.3703767171094
566,453870.1964,6071955.984,43.9174,3.6874,20160927,3.72529571058203,0.0378957105820286,20.621990515073,3.39911640880248,23.9230621302573
567,453870.0354,6071955.094,43.898,3.668,20160927,3.7006494441329,0.0326494441329044,21.4323392025882,3.51138812440027,24.4727401341842
568,453869.9252,6071954.216,43.8864,3.6564,20160927,3.6962920358072,0.0398920358071964,22.2511557682663,3.78743966807813,25.0680534272499
569,453869.8054,6071953.313,43.8745,3.6445,20160927,3.6664475969611,0.0219475969610983,23.0968250056386,4.25425522957307,25.7197889418402
570,453869.6869,6071952.381,43.8551,3.6251,20160927,3.65584608867368,0.0307460886736828,23.9758264186845,4.8655826997482,26.426671212705
571,453869.5743,6071951.437,43.8544,3.6244,20160927,3.66504792248943,0.0406479224894332,24.8722344475198,5.57328918040246,27.1704851365481
572,453869.4583,6071950.482,43.8621,3.6321,20160927,3.64814822023147,0.01604822023147,25.7826260716435,6.35544409844869,27.9442646046398
573,453869.3199,6071949.534,43.8327,3.6027,20160927,3.63528295473145,0.0325829547314513,26.6855279479992,7.18885362255474,28.726438283971
574,453869.2114,6071948.664,43.8325,3.6025,20160927,3.62866488387875,0.0261648838787529,27.5207323634297,7.96829212301824,29.4599676989094
575,453869.0723,6071947.783,43.8336,3.6036,20160927,3.59645030751766,-0.00714969248234398,28.3641002892729,8.79112479083066,30.2096047866676
576,453868.9079,6071946.874,43.8038,3.5738,20160927,3.59257865103632,0.0187786510363153,29.2339813049752,9.66296490770467,30.9906819719777
577,453868.8086,6071946.059,43.8121,3.5821,20160927,3.58021526272287,-0.00188473727712646,30.0238585349367,10.4303391866036,31.7058940914078
578,453868.698,6071945.231,43.8073,3.5773,20160927,3.56989845174763,-0.00740154825237394,30.8266086004743,11.2219225625715,32.4382890141148
579,453868.5834,6071944.341,43.7973,3.5673,20160927,3.55132186695747,-0.0159781330425273,31.6919281586587,12.0775981864232,33.2333877408749
580,453868.4888,6071943.405,43.7936,3.5636,20160927,3.54211242045402,-0.0214875795459784,32.6071745890055,12.9734623068132,34.0802046537465
581,453868.3862,6071942.458,43.7888,3.5588,20160927,3.54660378436421,-0.0121962156357909,33.5337709449174,13.8884536447073,34.9429512429954
582,453868.3044,6071941.615,43.7915,3.5615,20160927,3.5406322867086,-0.0208677132914006,34.3609164148316,14.7035772431382,35.7173360318801
583,453868.2352,6071940.757,43.7865,3.5565,20160927,3.55291393929966,-0.00358606070033618,35.2053228553192,15.5318989252603,36.5116687801047
584,453868.1115,6071939.91,43.7758,3.5458,20160927,3.53771490431392,-0.00808509568607763,36.033735355849,16.3711626415362,37.2938964296638
585,453868.0394,6071939.107,43.7859,3.5559,20160927,3.54582534230584,-0.0100746576941568,36.8248601069241,17.1538219285004,38.0440071079418
586,453867.9724,6071938.287,43.8028,3.5728,20160927,3.55569750724009,-0.0171024927599066,37.6340443302453,17.9531483078705,38.8138766155105
587,453867.9426,6071937.342,43.8148,3.5848,20160927,3.55038445577829,-0.0344155442217065,38.5717616632074,18.8627014857903,39.709360388546
588,453867.9125,6071936.342,43.8268,3.5968,20160927,3.55648797423708,-0.0403120257629199,39.5645885739553,19.8284441202885,40.6606583438162
589,453867.8885,6071935.561,43.8379,3.6079,20160927,3.56705537126258,-0.0408446287374158,40.340204478832,20.5851300031641,41.4058901160827
590,453867.8608,6071934.927,43.8536,3.6236,20160927,3.56770998590566,-0.0558900140943352,40.969275925825,21.2029075228135,42.0114819378272
591,453867.819,6071934.186,43.8686,3.6386,20160927,3.60185225167747,-0.0367477483225276,41.7039276624946,21.9286211148073,42.7199365599184
592,453867.7901,6071933.533,43.8682,3.6382,20160927,3.59346989996982,-0.0447301000301752,42.3522074601772,22.5670155005959,43.3462327946474
593,453867.7532,6071933.011,43.8804,3.6504,20160927,3.60968597772593,-0.0407140222740714,42.8694318200047,23.0814073970531,43.8465063993091
594,453867.7075,6071932.682,43.8696,3.6396,20160927,3.59913447208935,-0.0404655279106465,43.1937114524723,23.4113935132882,44.1603058359104
595,453867.6641,6071932.235,43.8733,3.6433,20160927,3.58463684212044,-0.0586631578795593,43.6359326951175,23.8552215537789,44.5887150567802
596,453867.8066,6071931.82,43.8743,3.6443,20160927,3.58794656537718,-0.0563534346228152,44.0608661428641,24.2235583705387,45.0019334138333
597,453868.2565,6071931.354,43.8802,3.6502,20160927,3.60868134429105,-0.0415186557089511,44.5632590334676,24.5759981327506,45.4929061938903
598,453868.8882,6071931.102,43.9611,3.7311,20160927,3.66832706721248,-0.0627729327875222,44.8746962541563,24.6955027773653,45.8003997308424
599,453869.5432,6071931.096,43.9866,3.7566,20160927,3.69459308376989,-0.0620069162301098,44.9526105905724,24.5865418151705,45.8818178649773
600,453870.0136,6071931.2,43.9885,3.7585,20160927,3.70483374958091,-0.0536662504190883,44.9069387214888,24.4116096055865,45.8419522293747
601,453870.403,6071931.383,44.006,3.776,20160927,3.75810280930042,-0.0178971906995824,44.7770088187917,24.1769866808613,45.7197549505114
602,453870.6078,6071931.562,44.0333,3.8033,20160927,3.75991744880351,-0.0433825511964931,44.6282643374401,23.973624019508,45.5775344373167
603,453870.7426,6071931.653,44.0424,3.8124,20160927,3.76708129491813,-0.0453187050818706,44.5575305661985,23.8671506541536,45.5103734689368
604,453870.7446,6071931.654,44.0446,3.8146,20160927,3.76708538544357,-0.047514614556428,44.5568311733415,23.8659234420212,45.5097172182363
605,453870.746,6071931.652,44.0464,3.8164,20160927,3.76712769798792,-0.0492723020120773,44.5590130966265,23.8677459554921,45.5118513221576
606,453870.7465,6071931.651,44.0488,3.8188,20160927,3.76714713512878,-0.051652864871222,44.560075053162,23.8686806349565,45.5128879471801
607,453870.7466,6071931.65,44.0469,3.8169,20160927,3.76716282368909,-0.0497371763109116,44.5610789806436,23.8696620865721,45.5138636949037
608,453870.7469,6071931.65,44.0487,3.8187,20160927,3.76716569976077,-0.0515343002392301,44.5611225034709,23.8696270179711,45.5139093553677
609,453870.7465,6071931.649,44.0524,3.8224,20160927,3.767176594882,-0.0552234051180038,44.5620538951795,23.8706669204053,45.5148090063204
610,453870.7469,6071931.647,44.0565,3.8265,20160927,3.76720999284572,-0.0592900071542779,44.5640907661393,23.8726064559438,45.5167909513561
611,453870.7455,6071931.65,44.0504,3.8204,20160927,3.76715227809348,-0.0532477219065197,44.5609194138679,23.869790703253,45.5136962909061
612,453870.7439,6071931.656,44.044,3.814,20160927,3.76704990440682,-0.046950095593179,44.5547507945494,23.8640190993625,45.5076896531579
613,453870.7447,6071931.656,44.042,3.812,20160927,3.76705716019265,-0.0449428398073466,44.5548668278129,23.8639254787399,45.5078113849885
614,453870.7442,6071931.654,44.0422,3.8122,20160927,3.76708168859457,-0.0451183114054343,44.5567731584117,23.8659702467802,45.5096563540136
