GPSID,ETRS89_X,ETRS89_Y,ETRS89_Z,ElevMSL,Date,DEMval,diff,cntrdist,GCPdist,GCPavgdist,Internal
1632,453885.7577,6071991.345,45.4805,5.2505,20160927,5.24761381472469,-0.00288618527530549,26.5467911228262,11.3394654677321,30.2166100470999,0
1633,453885.9481,6071991.301,45.5107,5.2807,20160927,5.27350561625427,-0.00719438374573134,26.6753628712239,11.5339314637888,30.3443281159985,0
1634,453886.184,6071991.297,45.5493,5.3193,20160927,5.32495593073855,0.00565593073854842,26.8649999896632,11.7589763585096,30.5229101820719,0
1635,453886.3898,6071991.364,45.6099,5.3799,20160927,5.37099686336115,-0.00890313663885234,27.0716570040519,11.9340787345033,30.7066483007106,0
1636,453886.6466,6071991.653,45.6626,5.4326,20160927,5.41088813379848,-0.0217118662015201,27.4483061576921,12.0962762436009,31.0176093328377,0
1637,453886.8479,6071992.303,45.6835,5.4535,20160927,5.44540481815255,-0.00809518184745084,27.9922105937065,12.1298926215179,31.4362049697022,0
1638,453886.8776,6071992.963,45.6864,5.4564,20160927,5.44623957538097,-0.0101604246190279,28.4113419337831,12.0305674496033,31.7388701317899,0
1639,453886.8879,6071993.654,45.6538,5.4238,20160927,5.43547373598908,0.0116737359890822,28.8435444004551,11.9441795871451,32.0529440466195,0
1640,453886.7538,6071994.42,45.6206,5.3906,20160927,5.39470641947764,0.00410641947764212,29.2221944534066,11.7493445621805,32.3069934870263,0
1641,453886.6122,6071995.087,45.5907,5.3607,20160927,5.36432674407316,0.00362674407316099,29.5458480865209,11.5946575042062,32.5245503084574,0
1642,453886.4439,6071995.463,45.5545,5.3245,20160927,5.31162659626783,-0.0128734037321721,29.6674853905205,11.4359359831621,32.5877674877658,0
1643,453886.1441,6071996.113,45.4698,5.2398,20160927,5.23730154730466,-0.00249845269534443,29.8835092903443,11.1832348723098,32.7032911271129,0
1644,453885.675,6071996.803,45.3471,5.1171,20160927,5.12481580294858,0.00771580294858421,30.0220662199256,10.8111243633873,32.7351816657926,0
1645,453885.1375,6071997.38,45.2554,5.0254,20160927,5.0064336212596,-0.0189663787403997,30.054216127083,10.3992834488366,32.6763165773467,0
